content	label
一男人到警察局告他邻居，说他家的东西只要不小心掉到邻居家，邻居都强行据为己有，无论是凉的衣服、钻过去的鸡、还是果树上结的果子，从来不还。 警察听了，说这些小纠纷不够立案，让他自己协商。 男人说：这些事是不大，问题是今天早晨我老婆为果树剪枝时，不小心掉到他家院里了，到现在还没回来！	3
甲妇：“看起来你好像很累！” 乙妇：“是呀！我先生住院，我日夜都得守着他。” 甲妇：“你为何不请一个护士帮忙照顾呢？” 乙妇：“就是因为请了护士啊！”	3
一个人来到炸油条摊上对主人说：“哎呀！你这炸油条，一天得用不少油吧？” 主人说：“是啊，哪有炸油条不用油的。” “我家祖宗几代都是卖油条的，从来不用油。” 主人：“真的，有什么秘决吗？”于是就忙请他吃饭，殷勤地招待。 酒足饭饭之后他低声地对主人说：“其实呀，我家几代人都是贩来卖的，根本不用油炸！！！”	3
一富婆被绑架，绑匪打电话给她老公，要100万赎金。 老公：“你没有伤害我老婆吗？” 绑匪：“要是能按时给赎金，保证不伤害你老婆！” 富婆老公道：“先让我老婆把银行卡密码给我！” 绑匪照做后，富婆老公只字不提赎金。 绑匪大怒：“你老婆可在我手上！” 富翁哈哈大笑：“好了，银行卡密码我知道了，你可以随便处置了！”	3
一个律师受了罪犯的贿赂，所以竭尽全力为罪犯辩护。罪犯因此被宣布无罪释放。在法院门口，罪犯对律师说：律师先生，当我在法庭上听到你为我作成功的辩护时，我刚刚明白，我原来是清白的。所以，你必须把钱还给我。	3
妻子出差两周刚回到家里，丈夫就让她赶紧脱衣服。 妻子白了丈夫一眼说：“才两周不见，就急成这样？我就不脱。” 丈夫说：“赶紧脱下来吧。” 妻子说：“就不脱。” 丈夫说：“好，叫你脱你不脱，那衣服你自己洗吧。”	3
妇：想当年我的身材就是身材，体格就是体格。正面山明水秀，侧面悬崖峭壁，背面则是柳暗花明，你说是吧？ 夫：对！不过，妳的水土保持做得很失败。	2
一身材尚好的姑娘上公交车刚坐下，一大肚婆就站于她身边。 司机叫：“这姑娘，给孕妇让个位子吧。” 姑娘犹豫了一下，没有起身。 司机终于hold不住了，怒道：“现在女孩子长得漂亮漂亮的，怎么这么没有公德心啊？” 姑娘终于也hold不住了，泪奔道：“我也怀孕四个月了。” 大肚婆也hold不住了，怒吼：“我不是孕妇。”	3
上课的时候，老师问学生的志愿， 结果不外乎将来要做一位工程师、科学家、航天员、医生等。 只有一学生立志做一名志愿者。老师对这位学生刮目相看， 问他为什么？他答道：“老师，您想，要是当一名自（志）愿者， 是不是你布置的家庭作业，我想做就做，不想做就不做，全凭自愿，不能强迫？”	1
上帝为了打动情人的芳心说：嫁给我吧！那样我们的后代都是神的子女。	3
周老先生剃光了胡子回家。邻家的女孩子见了，说道：周伯伯！看你的脸，简直不像老头子了。 老周乐极，你说我像一个少年人么？ 女孩：不是，我说你的脸，简直像一个老姑娘！	3
单位附近有家美发店，生意非常好。我听了同事的大力推荐，也去光顾了一次。剪头发时间颇长，我与发型设计师聊了起来。 我说：“看你年纪轻轻，手法蛮熟练的，是不是对美发很感兴趣？” 她回答：“对啊，念大学的时候，我发现自己很喜欢修修剪剪。” “你是读美发系的吗？” “不是，我是读园艺系的。”	3
老师：“小新，请用‘左右为难’来造句。” 小新：“我考试时左右为难。” 老师：“是题目不会答，让你左右为难？” 小新：“不，是左右两边同学的答案不一样，让我左右为难。”	2
话说今天是国际家庭暴力日，电视台采访市民对家庭暴力看法。 当问到一位比较瘦小的男人时，此男回答：“家庭暴力？我老婆很少打我。”	3
有一次，某同学上课昏昏欲睡，老师走过去厉声说道，某同学上课呢，还睡……某同学没反应，老师过了一会，拿出一张纸币，在某同学面前饶了饶，某同学马上苏醒，老师笑道说，难怪现在见钱眼开。	2
某姓胡夫妇去旅游，安检人员对他说：你姓胡？ 然后他回答：不，我一点也不幸福。 安检人员：我问你是不是姓胡？ 他：我不幸福啊！	1
大夫，我服用减肥药片已经两个月了，但是我仍然不见消瘦。 您得每天吃8片。医生嘱咐说。 当然哪，每顿饭后一片。	3
考试前一天，男生对班花说：“明天考试你穿少一点！” 班花惊讶的问：“为什么啊？！” 男生说：“这样监考老师只盯你一个人看，我们就可从容作弊了！”	3
火车上看到一个五六岁的小萝莉，她爸妈不知道因为什么事吵架了， 小萝莉各种撒娇都不管用，她爸妈还是各自板着脸， 最后小萝莉无奈了，说了一句：你们两个别在这给我丢人， 火车上这么多人，要吵回家吵。 表情还特严肃，这时候大家都乐了， 她爸妈还挺配合的低头认错， 小萝莉~非 要惹我生气你们才会消停……	3
儿子考试成绩一直不好，这天成绩发下来，分数还是很低，他就对我说：“爸爸，看来是我太笨了。” 我摇摇头说：“怎么会呢！我和你妈读书时一直是班里的尖子生，按照遗传原理，你不应该这样的。” 儿子听了这番话显得心情很复杂，于是低声问我：“爸爸，你是不是在暗示我不是你亲生的吧？”	3
飘渺妹妹穿了一款紧身胸衣，在我面前走来走去。 我知道怎么回事，我故意不理她。 终于她忍不做了，说：好看吗？ 我说：好看。 喜欢吗？  不喜欢。 什么？飘渺妹妹柳眉倒竖。 脱起来很麻烦。	3
女孩把钥匙递给配钥匙的师傅说：“配一把钥匙。” 师傅说：“五块钱一把。” 女孩说：“怎么这么贵？” 师傅没好气的说：“嫌贵别地方配去。” 女孩生气的把手收回，冲着师傅：“‘呸！要死’的三元行不。”	1
马戏团老板接到电话：你需要会说话的马吗？ 老板觉得无聊，挂断。 电话又打来，老板再挂断。 电话第三次打来：靠，别挂了，用蹄子按键我容易么我！	3
女王大人在北师大二 附书赠米歇尔“厚德载物”， 她学了半天，读道：“好多债务”。	1
有一个南方人在北方开餐馆，有一位客人要了三菜一汤。不多久上菜时，这位老兄用不准的普通话叫道：上菜来了，三菜一枪(汤)，枪(汤)里有鸡蛋(子弹)，来了这客人一听是三人一枪，枪里有子弹。他一听就惊讶地跑了。这汤谁也不敢喝！	2
刚入学的时候，全班自我介绍。 一男同学走上讲台：“我叫尤勇，来自北京，我爱下棋！”说完就下去了。 下一位是个女生，该女娇羞地走上讲台，忐忑不安地自我介绍：“我……我叫夏琪…我喜欢游泳…”	1
下午课间，班上一娇小的美女在擦黑板，因为不高，踮着脚也有一大片擦不到的地方。她努力的样子极大地勾起了我的保护欲，二话不说，我走了上去，亲切地跟她说，让我帮你。 她很感动的样子，说，谢谢。 然后我就搂着她的腰把她举了起来。	3
有一天，一个富豪要买车， 却在为车行没有吉祥的车牌号正犹豫不决。 车行老板走过来笑着说：“这个车牌不错00544（动动我试试）， 保证没人敢惹，不错吧”！富豪心动了，立即购买此车， 可第二天就出了车祸，富豪生气的走下车， 心想这车你也敢撞，可下车一看立即灰溜溜的走了， 原来对方的车牌是44944（试试就试试）。	1
话说现在很多人都把“子”说成“纸”， 一女同学经常这样卖萌，于是有一天， 该女感冒后在图书馆看书，纸巾用完了，发短信给室友， 说：“过来的时候带两包纸。” 不一会儿室友过来了，手里拿着两个包子。。	1
地理老师上课从来不用教学仪器，一天，校长去听课，于是老师拿了一个地球仪去教室。上课时老师问学生：今天我们教室多了一个什么东西？ 同学们一起答到：校长。 老师赶紧说：校长不是个东西。	2
大学时，女友要我每天给她买一个煎饼果子吃。 大学门口有两家卖，一家卖三块，一家卖三块五。 但是女友只吃三块五的，原先以为女友觉得三块五的好吃。 大学毕业前夕分手时我才知道：卖三块五的那家是他们家开的。	3
火车上，有个青年对坐在他身旁的人说： 我进城经常不买车票，根本没事。那人说；哦，真的吗？本人是英国铁道公司的检查官。 嗯……我我我是走路进城的呀。	3
甲：张老师是最严厉的，你运气真好，不在她班上。 乙：可她是我妈妈。	3
背景：我姐刚生完宝宝。 昨晚在饭桌上，我当着全家人的面，对我姐说：“你现在比你生前瘦多了。” 于是，整个世界安静了…	2
和女友吵架冷战中， 我在书房打游戏。 女友在门口喊我：“晚上请你吃饭吧？ 就当惹你生气我道歉了！” 作为一个大度的好男友， 一个称职的吃货，我欣然同意。 边往门口走边问：“请我吃什么呀？” 此时女友突然怒吼道： “闭门羹”啪，房门关上了。	3
一天有一强盗闯进一家银行，有两女营业员。 一女营员惊恐的说：你要干什么,想抢钱吗？就算是强暴我也不给！ 强盗说：想的美。 女营业员晕到在地。	3
从前有三兄弟，老大叫做刘氓，老二叫做蔡刀，老三叫做麻烦，有一天麻烦不见了。 老大带着老二急忙的找老三麻烦，可是怎么找都找不到，于是老大便带着老二去报警，进了警局便喊道：我叫刘氓(流氓)带着蔡刀(菜刀)来找麻烦！	2
小区楼道里摆满了晾的白菜，还有几袋土豆，弄得上楼很不方便。 晚上下班上楼，突然看见一袋土豆上面贴了张字条“要吃自己拿”，这么好的事？估计是人家吃不完，我就拿了两个。 结果刚上两层，听到有人猛骂：“谁这么缺德啊，连土豆都偷，哇靠，这谁贴的条？”	3
喂，是医生吗？请您快点来我家，我儿子把我的袖珍钢笔吞下去了！ 好吧，我马上就来。 医生，在你来之前，我该怎么办？ 您可以让他先用铅笔写字嘛。	3
经常听同事讲另一女同事他二姨，他二姨....以为他们是亲戚，后来才知他讲的是：猪八戒他二姨。	2
一对恋人即将迈进婚姻殿堂，男的说：“马上我们就要结婚了，我一点经验都没有，好紧张呀，我会很失败的。” 女的说：“我也没有一点经验呀，我相信你会无师自通的。” 男的说：“我们是不是搞一场无生活演习？” 女的说：“不要浪费那么多的子弹，保存实力吧。” 男的说：“我怕无法占领你的高地。” 女的说：“结婚那天，我一定缴械投降，你肯定会轻而易举地占领我的地盘。”	2
