question1,question2,label,category
糖尿病人越来越瘦是怎么回事?,糖尿病一直吃药但餐前血糖值7-8怎么办,0,diabetes
糖耐量受损过度到糖尿病要多久,是不是糖尿病肾病,0,diabetes
运动对于糖尿病患者有什么好处？,糖尿病皮症状有哪些,0,diabetes
艾滋病人体液溅到眼睛里会感染艾滋病吗,菜市场地面上的污水溅到腿上流血伤口，要是水里有病毒这样会感染吗,0,aids
糖尿病有哪几种,糖尿病分为哪几种,1,diabetes
糖尿病有多严重需要住院,糖尿病需注意些什么？,0,diabetes
本人患高血压3、4年了但是不知道是什么类型，和怎样区分高血压的类型。,高血压会不会导致动脉硬化引起阳痿,0,hypertension
艾滋病引起的淋巴肿大吃消炎药管用吗,腋下长了一条一条红红的是艾滋病吗我可以排除艾滋病吗，喉咙有淋巴肿大,0,aids
乳房小叶增生会与乳腺癌有关系吗,乳房小叶增生会与乳腺癌有关系吗？,1,breast_cancer
重型乙肝发病位置在哪,重型乙肝如何降黄疸,0,hepatitis
高血压、高血脂、高血糖怎么治疗好呢？,乳糜血高血脂高血压高血糖如何治疗,1,hypertension
艾滋病会引起月经失调吗,艾滋病初期会引起脚后跟病变吗,0,aids
糖耐量异常如何治疗_糖耐量异常,糖耐量受损多久会转为糖尿病,1,diabetes
糖尿病患者贫血怎么办,急求糖尿病足神经痛的治疗方法,0,diabetes
妊娠期糖尿病的饮食,妊娠糖尿病还能吃甜食吗,1,diabetes
妊娠糖尿病可以喝杂粮粥吗,糖尿病人可以吃小油葵瓜子吗,0,diabetes
艾滋病毒离开人体能够存活多久，还具有传染性么,艾滋病离开人体多久会失去传染性,1,aids
血糖突然升高到16.87会是糖尿病吗？,检查身体空腹血糖为6.6，我很紧张，请问，我是否得了糖尿病啊,1,diabetes
糖尿病，高血压，高血脂的患者可以吃紫灵芝,高血压可以吃红酒泡红枣、灵芝、杜仲吗,1,hypertension
2型糖尿病有什么治疗方法吗？,求助专家我的糖尿病如何治疗,0,diabetes
糖尿病人舌头起泡是怎么回事,糖尿病人舌头发黑是怎么回事,1,diabetes
为什么糖尿病合并妊娠会羊水过多,糖尿病多为什么,0,diabetes
乙肝表面抗体阳性e抗体阳性是病吗,乙肝疫苗打几次,0,hepatitis
糖尿病饮食治疗下列哪种是正确的,糖尿病的饮食有哪些,0,diabetes
有糖尿病、高血压、能办健康证吗,有糖尿病影响办健康证吗,1,diabetes
服用治疗高血压药物对性生活的影响严重吗？,请问服用高血压药三年对夫妻性生活有影响吗,1,hypertension
乙肝小三阳是什么,怎么回事怎么回事怎么回事怎么回事怎么回事,0,hepatitis
艾滋病会不会通过蚊子传播,住宾馆被蚊子咬了会传播艾滋病吗,1,aids
艾滋aids的窗口期是是多少,艾滋病的窗口期是多少,1,aids
请问高血压如何防治？,如何防治高血压？,1,hypertension
乳腺癌骨转移疼痛怎么办,乳腺癌骨转移不治疗？,0,breast_cancer
乙肝最有效的治疗方法,乙肝有最简单的治疗方法吗,1,hepatitis
我妈妈得了糖尿病，请问有没有哪种降血糖的特效药？,常吃甜食易得糖尿病吗,0,diabetes
带套不带套性交做爱感染艾滋病的几率分别多大,GAY无套做爱，感染艾滋病的几率,0,aids
尿常规尿糖2其余正常是什么原因,糖尿病是什么原因,0,diabetes
糖尿病患者有肾病并发症，可以吃枣吗,患糖尿病红枣能吃吗,1,diabetes
尿液汗液会传染艾滋病吗,为什么尿液中有艾滋病病毒却没有传染性,1,aids
糖尿病患者能吃枸杞吗,3岁糖尿病可以吃枸杞吗,1,diabetes
糖耐量异常，生活方式上要注意什么,糖尿病人可以吃辣椒吗,0,diabetes
患有脑梗塞糖尿病3个月现全身无力吃什么药,糖尿病视网膜病变如何治疗？,0,diabetes
老人糖尿病要花多少钱,治疗糖尿病大概需要多少费用，要多长时间可以治好,1,diabetes
益腺康糖尿病治疗仪有用吗,伟力糖尿病治疗仪效果如何,1,diabetes
乙肝真的可以办健康证吗,我不是乙肝，但是谷丙转氨酶偏高，可以办健康证吗,1,hepatitis
早期乳腺癌会有哪些不适,请问早期乳腺癌有什么症状？,1,breast_cancer
糖尿病患者浑身肌肉疼有肿块怎么治疗,糖尿病能吃蒸鸡蛋吗,0,diabetes
乙肝疫苗加强针吗,宝宝需要注射第二针乙肝免疫球蛋白吗,1,hepatitis
用胰岛素治糖尿病会产生依赖症吗,糖尿病并发痛风怎么治疗,0,diabetes
乳腺癌转移扩散还能活多久,乳腺癌扩散和转移后还能治疗吗,0,breast_cancer
糖尿病能吃钙片吗,糖尿病人可以吃蛋白粉吗?,1,diabetes
糖尿病皮肤发痒怎么办？,糖尿病是不是不能性生活,0,diabetes
糖尿病引起的手脚麻木怎么治疗,怎么治疗糖尿病呢？,0,diabetes
糖尿病引发眼底病变，视网膜脱离，玻璃体也不行了，如何治疗才能看得见，可以手术吗？,请问糖尿病引起的脑梗塞等并发症该如何治疗？,0,diabetes
适合高血压，高尿酸血症病人的食物有哪些？,尿毒症高血压怎么办,0,hypertension
糖尿病烂脚怎么治疗,糖尿病人可以吸烟吗，少抽可以吗,0,diabetes
国家提供免费检测HIV服务吗,全国的疾控中心检查艾滋病都是免费的吗,0,aids
你好，糖尿病人能吃鸡蛋吗,糖尿病人可以吃鸡蛋吗？,1,diabetes
伤口与艾滋病患者接触会传染吗,这样的伤口碰到艾滋病人会不会传染,1,aids
糖尿病1型遗传吗,糖尿病人最理想保健品是哪些,0,diabetes
这样会被传染艾滋病么,这样我会被传染艾滋吗,1,aids
口交如何传染艾滋病,被动口交可以感染艾滋病吗就是,1,aids
糖尿病人贫血怎么办？还有高血压，怎么办？,我妈妈有糖尿病，月经多的吓人，导致严重贫血，怎么办？,1,diabetes
血液会传染艾滋病吗,手接触艾滋病病人的血液，但手上没有伤口，是否会传染艾滋病,1,aids
乳腺增生的病因有哪些,导至乳腺增生因有哪些？,1,breast_cancer
人工受孕可以避免糖尿病遗传吗,糖尿病伤口怎么处理,0,diabetes
妊娠期糖尿病如何控制,孕晚期得了妊娠糖尿病怎么办？,1,diabetes
一型糖尿病高血糖怎么办,一型糖尿病空腹血糖高怎么办,1,diabetes
高血压的舒张压总是降不下来怎么办,高血压患者的舒张压降不下来怎么办,1,hypertension
糖尿病泌尿系感染吃什么好,糖尿病并发泌尿系感染饮食治疗,1,diabetes
糖尿病失眠咋办？,糖尿病患者失眠怎么办?,1,diabetes
糖尿病肾病早晨吃什么,糖尿病，肾尿蛋白，应忌的食物有哪些、,0,diabetes
你好：请问为什么高血压患者还要补钙啊？？？,高血压病人能否补钙？,1,hypertension
并发症严重吗？是糖尿病严重了吗？谢谢,患糖尿病严重吗,1,diabetes
乙型肝炎疫苗多少钱谢谢,我是乙肝者，单项检查转氨酶，要多少费用,0,hepatitis
妊娠糖尿病会头晕吗,请问糖尿病人可以使用葡萄糖注射液吗？,0,diabetes
怎么快速才能把血糖降下来？,前天检查血糖为10，我该如何才能将它降下来?,1,diabetes
1型糖尿病，就吃药可以吗，不打胰岛素,糖尿病人吃什么可以保护眼睛预防眼睛并发,0,diabetes
咨询乙肝检验结果是否正常,咨询乙肝三系化验单是怎样看的,1,hepatitis
糖尿病并发症的预防和治疗,糖尿病是不是控制血糖好一样会有并发症，,0,diabetes
患糖尿病，有什么最佳的治疗方案吗？,初期糖尿病的最佳饮食治疗方案,1,diabetes
乳腺增生和乳腺癌有什么区别,乳腺增生和乳腺癌有什么区别?,1,breast_cancer
干枣糖尿病能吃吗,糖尿病吃饭可以喝汤吗,0,diabetes
糖尿病病人能吃辣椒吗,治疗糖尿病的费用是多少,0,diabetes
糖尿病会引发眼睛的并发症吗,糖尿病患者的皮肤病如何治疗,0,diabetes
第一次查出糖尿病需要住院治疗吗？,糖尿病血粳14是否要住院,0,diabetes
高血压有头痛现象该做哪些检查,您好，请问，高血压需要做哪些检查是只,1,hypertension
糖耐量受损要一辈子都控制生活方式吗,糖耐量异常生活方式怎么办可以隨意吃饭吗,1,diabetes
医生您好，高血压患者不会猝死么？,高血压会导致猝死吗,1,hypertension
吃太甜会得糖尿病吗,体检时葡萄糖10.2请问是糖尿病吗,0,diabetes
我的亲属检查得了尿毒症他还有高血压心脏病治疗有什么好办法吗,尿毒症高血压用药,1,hypertension
目前中国糖尿病患者有多少！,糖尿病吃药还是打针好,0,diabetes
糖尿病可以吃炒的藕吗,糖尿病萌吃藕吗,1,diabetes
手淫自慰是否会感染艾滋病,被朋友手淫我会感染艾滋病吗,1,aids
妊娠高血压食谱,高血压应该如何注意饮食,1,hypertension
糖尿病引起腿部溃疡如何治疗,总吃甜食的人容易得糖尿病吗？为什么？,0,diabetes
燕麦片糖尿病人能多吃吗？,西麦燕麦片糖尿病能吃吗,1,diabetes
什么是暴露前预防PrEP,艾滋病的传播途径是什么怎么预防,0,aids
中老年人血糖高怎么办,血糖又高了该如何?,1,diabetes
打过疫苗还会感染乙肝病毒,孕妇得了乙肝可以接种乙肝疫苗吗,0,hepatitis
怀孕时血糖值5·3是有任娠时糖尿病吗？,血糖量6.2，是妊娠期糖尿病吗？,1,diabetes
与乙肝病毒者进行夫妻性生活会被传染吗,新乡乙肝过性生活会不会传染啊,1,hepatitis
全身瘙痒会不会是得艾滋病,艾滋病前兆会不会全身发痒,1,aids
医生你好我外公今年六十一岁有高血压高血脂高血糖现在血压不高了但血脂血糖还高可以喝蜂蜜水吗？,高血压伴有脂肪肝如何治疗,0,hypertension
小儿乙肝患者能接种甲型甲型H1N1吗,乙肝治好需要多少钱对人的危害性大吗,0,hepatitis
人参泡白酒，高血压的人能喝吗？谢谢！！,高血压的老人能喝白酒吗？,1,hypertension
乳腺增生会引起乳腺癌吗,请问乳腺小叶增生会不会引起乳腺癌？,1,breast_cancer
我爱人尿液混浊，下肢发冷请问这与糖尿病有关吗？,小便有沫沫是不是糖尿病,1,diabetes
乳腺增生和乳腺癌有什么区别,乳腺增生与乳腺癌有联系吗,0,breast_cancer
你好。我想知道糖尿病患者会不会遗传给下,糖尿病的视力下降有多严重？怎么治疗？,0,diabetes
如何判断糖尿病情的轻重？,空腹血糖12.3的糖尿病病人严重吗？,0,diabetes
孕期糖尿病月子食谱,妊娠糖尿病什么时候好,1,diabetes
糖尿病并发症之脑梗塞吃什么药好啊!,请问糖尿病引起的脑梗塞等并发症该如何治疗？,1,diabetes
糖尿病人不能吃的食物有哪些？,糖尿病病足需截肢吗？,0,diabetes
糖耐量异常的治疗,我患糖尿病，主要是糖耐量受损，饮食控制,1,diabetes
甲亢早期有什么症状？甲亢的症状有哪些呢？什么症状是甲亢？请问甲亢并伴高血压怎么回事呢？,原发性高血压软化血管用药,0,hypertension
妊娠合并糖尿病怎么办,糖尿病人可否拔牙,0,diabetes
1型糖尿病可以吸烟、喝酒吗？,糖尿病人会出现舌头麻的现象吗,0,diabetes
血糖又高，怎么办？？？？,高血压、脑梗塞、糖尿病应该怎么办？,0,diabetes
乳房有硬块是不是乳腺癌,请问感觉乳房有硬块会不会是乳腺癌,1,breast_cancer
高血压引起血栓的调理,同时患高血压、小血栓和冠心病的老年人应如何治疗？,1,hypertension
艾滋病会不会通过蚊子传播,是否会得艾滋病吗蚊子会带有艾滋病病毒吗,1,aids
治疗糖尿病有什么特效药？-来自移动用户,糖尿病有新特效药吗,1,diabetes
高血压流鼻血怎样治疗？,如何防止高血压流鼻血,0,hypertension
在洗脚房修脚、理发店理发被刀片划破出血会感染艾滋病吗,在理发店被刮破会感染艾滋病吗,1,aids
糖尿病的饮食菜谱,糖尿病的饮食注意事项,1,diabetes
得了慢性乙肝需要做哪些检查,我得的是慢性乙肝，怎么做才能不传染给儿女、,1,hepatitis
乳腺癌晚期还能治好吗,乳腺癌晚期了还可以治愈吗？,1,breast_cancer
我的血糖检查单能否确定有糖尿病,可否确诊为糖尿病，如果不是，我是哪出了问题？,1,diabetes
艾滋病会传染吗,有套口交，有套性交会传染艾滋病吗,0,aids
乳腺癌晚期是手术好还是化疗好,乳腺癌是化疗好还是放疗好。谢谢,0,breast_cancer
艾滋病可以通过口交传染吗,艾滋病人给我口交我会传染吗,1,aids
这种情况有可能会感染上艾滋病吗,舌吻这种情况会感染艾滋病毒吗,0,aids
孕期糖尿病对胎儿有那些影响,糖尿病对孕妇、胎儿及新生而有什么影响呢？,1,diabetes
被艾滋病患者指甲抓破抓伤会感染艾滋病吗,被指甲划伤会感染艾滋病吗,1,aids
糖尿病病人一直呕吐怎么办？,糖尿病患者出现呕吐该怎么办,1,diabetes
糖尿病人吃什么补品好糖尿病能吃什么补品？,1型糖尿病的男孑有生育吗,0,diabetes
高血压服药可以怀孕吗？,高血压患者可以过性生活吗，会传染的吗,0,hypertension
肾病糖尿病饮食注意事项,同时患有脑梗塞糖尿病吃什么好,0,diabetes
糖尿病人能吃荔枝,糖尿病人能吃什么水果谢谢,1,diabetes
血糖高是怎样形成,请问糖尿病得肝病是什么原因？,0,diabetes
狂犬疫苗第二针的日子打了乙肝，第二针在什么时候打,今天吃的减肥药，明天可以打乙肝疫苗第一针吗,0,hepatitis
糖尿病患者在吃药或用胰岛素时，生活方式应该怎么控制？,怎样才能查出是否真正患上糖尿病了,0,diabetes
患高血压、冠心病，怎样治疗？,高血压冠心病如何治疗,1,hypertension
怎样办理糖尿病慢性病国家政策补助,糖尿病的药费国家有没有补助政策,1,diabetes
乙肝在什么情况下会转为肝硬化,乙肝表面抗原是12256是什么意思,0,hepatitis
糖尿病人能吃南瓜吗？,肉桂粉能治疗糖尿病吗,0,diabetes
糖耐量受损，家族有糖尿病史，请问能怀孕吗,糖耐量异常最终结果会怎样？,1,diabetes
原发性高血压的概念,更年期，子宫功能性出血过敏高血压怎么办？,0,hypertension
乙肝e抗体核心抗体两项是阳性。是怎,乙肝表面抗体和核心抗体阳性怎么回事,1,hepatitis
糖尿病人的一日三餐是什么,糖尿病人能不能打甲流疫苗,0,diabetes
造血干细胞移植治疗糖尿病费用要多少钱,糖尿病化验费一次多少钱,0,diabetes
糖尿病死前有前兆吗,胰岛素分泌不足时会怎样？,0,diabetes
老人糖尿病吃什么营养品好？,糖尿病高血压高血脂能吃鸡蛋芹菜吗,0,diabetes
嘴巴有点甜是不是糖尿病？,嘴巴里发甜是什么病？是糖尿病吗,1,diabetes
什么人容易得妊娠期糖尿病,妊娠期糖尿病常见于哪些人？,1,diabetes
空腹血糖多少需要打胰岛素,糖尿病是否能做包皮环切,0,diabetes
被艾滋病患者指甲抓破抓伤会感染艾滋病吗,手伤口和艾滋病患者接触会感染吗,0,aids
乳房有肿块是不是乳腺癌,乳房有肿块怎么诊断是否是乳腺癌的啊？,0,breast_cancer
哮喘和糖尿病患者，老出汗是怎么回事,糖尿病会引起什么并发症吗？,0,diabetes
打乙肝疫苗可以吗,如何正确接种乙肝疫苗,0,hepatitis
1糖尿病会遗传吗,吃完二甲双胍在运动是不是减肥效果好,0,diabetes
因为糖尿病并发症导致腹泻该怎么治疗？,糖尿病高血压如何用药,0,diabetes
检查乙肝五项多少钱,乙肝五项检查费用多少,1,hepatitis
乙肝症状具体有哪些,乙肝不治有哪些症状,1,hepatitis
